dataset,question_id,question_type,question,gt_answer,image_path,option_A,option_B,option_C,option_D,modality_type,modality,abs_image_path,is_clear
RadImageNet,RadImageNet_40465,Disease Diagnosis,What can be observed in this image?,Intra type of radimageNet dataset.,Images/RadImageNet/intra/knee106210.png,Intra type of radimageNet dataset.,RadimageNet dataset of an unknown type.,Intra type of radimageNet dataset with additional features.,RadimageNet dataset with no type specified.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/intra/knee106210.png,True
RadImageNet,RadImageNet_28138,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/normal/mri-abd-normal038497.png,X-ray,MRI,Angiography,Electroencephalogram (EEG),MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal038497.png,True
RadImageNet,RadImageNet_39622,Disease Diagnosis,What do you see in this image?,Fracture,Images/RadImageNet/fracture/knee149355.png,Infection.,Fracture,Sprain.,Bruise.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/fracture/knee149355.png,True
RadImageNet,RadImageNet_53830,Disease Diagnosis,What diagnosis does the visual examination of this photograph suggest?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/foot072030.png,Joint dislocation,Soft tissue fluid,Skin rash,Muscular dystrophy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/foot072030.png,True
RadImageNet,RadImageNet_29789,Disease Diagnosis,What can be observed in this image?,Acute infarct.,Images/RadImageNet/acute_infarct/brain004133.png,Migraine.,Chronic infarct.,Brain tumor.,Acute infarct.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acute_infarct/brain004133.png,True
RadImageNet,RadImageNet_53155,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/foot071244.png,Cyst formation,Muscular dystrophy,Tendon tear,Soft tissue fluid,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/foot071244.png,True
RadImageNet,RadImageNet_37404,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine032968.png,Joint dislocation,Nerve compression,Disc pathology,Bone fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine032968.png,True
RadImageNet,RadImageNet_48771,Disease Diagnosis,What can be observed in this image?,Osseous disruption,Images/RadImageNet/osseous_disruption/foot006730.png,Renal calculi,Neuralgia,Gastrointestinal hemorrhage,Osseous disruption,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/osseous_disruption/foot006730.png,True
RadImageNet,RadImageNet_31347,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot010687.png,Cartilage degeneration.,Bursitis.,Spinal misalignment.,Bone inflammation.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot010687.png,True
RadImageNet,RadImageNet_50689,Disease Diagnosis,What can be observed in this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle057104.png,Meniscal tear,Golfer's elbow,Plantar fascia pathology,Tennis elbow,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle057104.png,True
RadImageNet,RadImageNet_32845,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/ankle022149.png,Joint inflammation,Synovial cyst formation,Chondral abnormality,Fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/ankle022149.png,True
RadImageNet,RadImageNet_26543,Modality Recognition,Which type of medical scan was used to obtain this image?,MRI,Images/RadImageNet/chondral_abnormality/knee047605.png,PET scan,MRI,Angiography,Bone scan,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee047605.png,True
RadImageNet,RadImageNet_29389,Disease Diagnosis,What can be observed in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee118785.png,Achilles tendonitis,Plantar fasciitis,ACL pathology.,Rotator cuff tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee118785.png,True
RadImageNet,RadImageNet_54096,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee183091.png,Edema,Blood clot,Joint dislocation,Soft tissue fluid collection,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee183091.png,True
RadImageNet,RadImageNet_49306,Disease Diagnosis,What is the observed feature in this image?,Osseous lesion,Images/RadImageNet/osseous_lesion/hip044478.png,Vascular malformation,Synovial cyst,Osseous lesion,Muscular inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/osseous_lesion/hip044478.png,True
RadImageNet,RadImageNet_45328,Disease Diagnosis,Is the image displaying any deviation from the norm?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal070930.png,It's difficult to determine if there is an abnormality based on this image.,"I can't say for sure, but it looks abnormal.","No, It's normal.","Yes, it shows a significant abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal070930.png,True
RadImageNet,RadImageNet_25912,Modality Recognition,What modality of medical imaging was utilized to generate this image?,MRI,Images/RadImageNet/normal/mri-abd-normal006835.png,Electroencephalogram (EEG),Bone scan,Mammography,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal006835.png,True
RadImageNet,RadImageNet_26436,Modality Recognition,What was the imaging modality utilized for this image?,MRI,Images/RadImageNet/soft_tissue_fluid/shoulder055033.png,Ultrasound,Echocardiogram,X-ray,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/shoulder055033.png,True
RadImageNet,RadImageNet_53358,Disease Diagnosis,What visual observation can be made from this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/foot057656.png,Soft tissue fluid,Skin rash,Joint dislocation,Cyst formation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/foot057656.png,True
RadImageNet,RadImageNet_31304,Disease Diagnosis,What is a possible observation to make based on this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot021993.png,Arthritis.,Bone inflammation.,Nerve compression.,Osteoporosis.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot021993.png,True
RadImageNet,RadImageNet_51899,Disease Diagnosis,What can be observed in this image?,Soft tissue edema,Images/RadImageNet/soft_tissue_edema/ankle044354.png,Fluid accumulation,Tumor growth,Arterial blockage,Soft tissue edema,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_edema/ankle044354.png,True
RadImageNet,RadImageNet_31920,Disease Diagnosis,What is the condition depicted in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/knee077640.png,Cartilage degeneration.,Arthritis.,Joint swelling.,Bone inflammation.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/knee077640.png,True
RadImageNet,RadImageNet_29026,Disease Diagnosis,What can be observed in this image?,Acromioclavicular joint osteoarthritis (ACJ OA).,Images/RadImageNet/acj_oa/shoulder025057.png,Biceps tendonitis,Tennis elbow,Patellofemoral pain syndrome,Acromioclavicular joint osteoarthritis (ACJ OA).,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acj_oa/shoulder025057.png,True
RadImageNet,RadImageNet_26741,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/foraminal_pathlogy/spine071162.png,Ultrasound,MRI,X-ray,Bone scan,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/foraminal_pathlogy/spine071162.png,True
RadImageNet,RadImageNet_50553,Disease Diagnosis,What can be observed in this image?,Peroneal pathology,Images/RadImageNet/peroneal_pathology/ankle085675.png,Carpal tunnel syndrome,Peroneal pathology,Meniscal tear,Lumbar disc herniation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/peroneal_pathology/ankle085675.png,True
RadImageNet,RadImageNet_34462,Disease Diagnosis,What diagnosis does this picture indicate?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee032077.png,Cartilage degeneration,Nerve compression,Chondral abnormality,Bone density loss,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee032077.png,True
RadImageNet,RadImageNet_42037,Disease Diagnosis,What is the observation being made in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip016805.png,Synovial cyst,Labral pathology,Torn ligament,Meniscal tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip016805.png,True
RadImageNet,RadImageNet_36444,Disease Diagnosis,What can be observed in this image?,Deltoid pathology,Images/RadImageNet/deltoid_pathology/ankle079121.png,Patellar tendonitis,Achilles tendonitis,Deltoid pathology,Sciatica,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/deltoid_pathology/ankle079121.png,True
RadImageNet,RadImageNet_41047,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip032266.png,Nerve compression,Labral pathology,Meniscal tear,Synovial cyst,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip032266.png,True
RadImageNet,RadImageNet_36370,Disease Diagnosis,What can be observed in this image?,Deltoid pathology,Images/RadImageNet/deltoid_pathology/ankle058396.png,Migraine headache,Biceps tendinitis,Patellar tendonitis,Deltoid pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/deltoid_pathology/ankle058396.png,True
RadImageNet,RadImageNet_31337,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/ankle008787.png,Osteoporosis.,Bone inflammation.,Arthritis.,Ligament tear.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/ankle008787.png,True
RadImageNet,RadImageNet_25748,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/chondral_abnormality/knee171822.png,Echocardiogram,Ultrasound,MRI,Endoscopy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee171822.png,True
RadImageNet,RadImageNet_43852,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee004262.png,Ligament tear,Bone fracture,Cartilage erosion,Meniscal abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee004262.png,True
RadImageNet,RadImageNet_41433,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip021382.png,Torn ligament,Bursitis,Labral pathology,Muscle strain,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip021382.png,True
RadImageNet,RadImageNet_28527,Disease Diagnosis,What can be observed in this image?,Abductor pathology.,Images/RadImageNet/abductor_pathology_/hip051937.png,Ligament sprain,Tendon rupture,Abductor pathology.,Neurological damage,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/abductor_pathology_/hip051937.png,True
RadImageNet,RadImageNet_27021,Modality Recognition,What modality was used to obtain the image?,MRI,Images/RadImageNet/achilles_pathology_/ankle071057.png,X-ray,Endoscopy,Echocardiogram,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/achilles_pathology_/ankle071057.png,True
RadImageNet,RadImageNet_29105,Disease Diagnosis,What is the visual finding in this image?,Acromioclavicular joint osteoarthritis (ACJ OA).,Images/RadImageNet/acj_oa/shoulder031062.png,Biceps tendonitis,Acromioclavicular joint osteoarthritis (ACJ OA).,Patellofemoral pain syndrome,Tennis elbow,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acj_oa/shoulder031062.png,True
RadImageNet,RadImageNet_45887,Disease Diagnosis,Is there any variation from the norm found in this image?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal004838.png,"I'm not sure, but there might be a slight abnormality.","No, It's normal.",It's difficult to determine if there is an abnormality based on this image.,"I can't say for sure, but it looks abnormal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal004838.png,True
RadImageNet,RadImageNet_35833,Disease Diagnosis,What is the observation one can make from this image?,Chronic infarct,Images/RadImageNet/chronic_infarct/brain002515.png,Chronic infarct,Fractured bone,Scar tissue,Metastatic cancer,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chronic_infarct/brain002515.png,True
RadImageNet,RadImageNet_50754,Disease Diagnosis,What can be observed in this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle068480.png,Hamstring strain,Achilles tendonitis,Plantar fascia pathology,Plantar warts,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle068480.png,True
RadImageNet,RadImageNet_48556,Disease Diagnosis,What can be observed in this image?,Osseous abnormality,Images/RadImageNet/osseous_abn/spine055343.png,Cardiac abnormality,Dermatological abnormality,Osseous abnormality,Renal abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/osseous_abn/spine055343.png,True
RadImageNet,RadImageNet_31242,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot014701.png,Bone inflammation.,Cartilage degeneration.,Osteoporosis.,Nerve compression.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot014701.png,True
RadImageNet,RadImageNet_40083,Disease Diagnosis,What is the visual finding in this image?,Hematoma,Images/RadImageNet/hematoma/hip012100.png,Infection,Cellulitis,Fracture,Hematoma,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/hematoma/hip012100.png,True
RadImageNet,RadImageNet_38884,Disease Diagnosis,What attribute can be observed in this image?,Focal flair hyperintensity,Images/RadImageNet/focal_flair_hyper/brain003314.png,Joint inflammation,Ligament tear,Focal flair hyperintensity,Subcutaneous hemorrhage,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/focal_flair_hyper/brain003314.png,True
RadImageNet,RadImageNet_46780,Disease Diagnosis,Is there any abnormality present in this image?,"No, It's normal.",Images/RadImageNet/normal/foot-normal007084.png,"There is a possibility of abnormality, but further tests are needed for confirmation.","No, It's normal.","I'm not sure, but there might be a slight abnormality.",It's difficult to determine if there is an abnormality based on this image.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/foot-normal007084.png,True
RadImageNet,RadImageNet_31298,Disease Diagnosis,What is the visual finding in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/ankle010210.png,Spinal misalignment.,Cartilage degeneration.,Tendonitis.,Bone inflammation.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/ankle010210.png,True
RadImageNet,RadImageNet_50587,Disease Diagnosis,What can be observed in this image?,Peroneal pathology,Images/RadImageNet/peroneal_pathology/foot107336.png,Peroneal pathology,Lumbar disc herniation,Plantar fasciitis,Meniscal tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/peroneal_pathology/foot107336.png,True
RadImageNet,RadImageNet_52922,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/ankle045523.png,Skin rash,Tendon tear,Cyst formation,Soft tissue fluid,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/ankle045523.png,True
